113537	文灿转债	117.350	-2.62%	文灿股份	21.01	-3.98%	1.99	19.78	106.22	10.48%	会员	AA-	购买	13.85	25.71	11.7%	会员	25-06-09	4.918	5.688	1248.23	1.85%	0.73%	购买	127.83	
113035	福莱转债	174.150	-0.05%	福莱特 R	21.30	2.90%	8.79	13.56	157.08	10.87%	会员	AA	购买	9.49	17.63	3.5%	-	26-05-26	5.879	14.500	13186.79	5.19%	-6.19%	购买	185.02	
128053	尚荣转债	233.000	7.70%	尚荣医疗	10.27	6.65%	2.93	4.89	210.02	10.94%	会员	AA	购买	3.42	6.36	2.3%	会员	25-02-14	4.603	1.911	337202.49	760.55%	-14.45%	购买	243.94	
110033	国贸转债	117.360	1.09%	厦门国贸 R	7.59	3.41%	0.56	7.19*	105.56	11.18%	会员	AAA	购买	5.03	9.35	8.6%	会员	22-01-05	1.490	12.118	11328.02	8.04%	-4.47%	购买	128.54	
128087	孚日转债	105.150	-0.14%	孚日股份	6.04	2.37%	1.42	6.39	94.52	11.25%	会员	AA	购买	4.47	8.31	11.9%	会员	25-12-17	5.441	6.499	8493.15	12.38%	1.41%	购买	116.40	
113019	玲珑转债	129.010	-0.88%	玲珑轮胎 R	21.01	-3.14%	2.20	18.12	115.95	11.26%	会员	AA+	购买	12.68	23.56	7.9%	会员	23-03-01	2.641	19.996	2003.66	0.78%	-5.11%	购买	140.27	
128058	拓邦转债	125.500	-1.34%	拓邦股份	6.17	-1.12%	2.48	5.47	112.80	11.26%	会员	AA	购买	3.83	7.11	9.0%	会员	25-03-07	4.660	5.726	421.36	0.58%	-0.51%	购买	136.76	
113582	火炬转债	148.720	-0.87%	火炬电子 R	33.83	-0.62%	4.80	25.33	133.56	11.35%	会员	AA	购买	17.73	32.93	3.9%	-	26-05-27	5.882	6.000	5129.21	5.70%	-4.31%	购买	160.07	
113543	欧派转债	132.200	-1.64%	欧派家居 R	120.40	-1.13%	5.35	101.46	118.67	11.40%	会员	AA	购买	71.02	131.90	3.0%	会员	25-08-15	5.101	14.947	1545.39	0.77%	-2.70%	购买	143.60	
128110	永兴转债	126.100	-1.33%	永兴材料	19.39	-7.36%	2.01	17.16	113.00	11.59%	会员	AA	购买	12.01	22.31	10.0%	-	26-06-08	5.915	7.000	7062.53	7.98%	-1.84%	购买	137.69	
110038	济川转债	124.510	1.69%	济川药业 R	27.03	-0.73%	3.35	24.27*	111.37	11.80%	会员	AA	购买	12.13	30.34	2.9%	会员	22-11-12	2.342	6.307	877.48	1.12%	-5.85%	购买	136.31	
127007	湖广转债	116.521	-0.41%	湖北广电 R	5.84	0.00%	0.84	5.61*	104.10	11.93%	会员	AA+	购买	3.93	7.29	21.2%	会员	24-06-28	3.970	12.185	1960.43	1.38%	-0.94%	购买	128.45	
128040	华通转债	117.900	-1.35%	华通医药	11.89	-3.25%	3.73	11.29	105.31	11.96%	会员	AA-	购买	7.90	14.68	8.9%	会员	24-06-13	3.929	2.223	716.02	2.72%	-1.25%	购买	129.86	
128107	交科转债	116.800	-0.47%	浙江交科	5.59	-2.61%	0.99	5.36	104.29	12.00%	会员	AA+	购买	3.75	6.97	32.5%	-	26-04-22	5.786	25.000	6053.23	2.08%	-0.23%	购买	128.80	
128036	金农转债	127.193	-0.79%	金新农 R	8.39	-1.29%	2.48	7.39	113.53	12.03%	会员	AA-	购买	5.17	9.61	3.1%	会员	24-03-09	3.666	1.466	13070.90	69.48%	-3.88%	购买	139.22	
113557	森特转债	108.270	-0.18%	森特股份	9.90	0.00%	2.26	10.26	96.49	12.21%	会员	AA-	购买	7.18	13.34	12.6%	-	25-12-18	5.444	5.999	985.20	1.52%	2.06%	购买	120.48	
128104	裕同转债	140.000	-0.78%	裕同科技	28.95	-2.20%	3.94	23.24	124.57	12.39%	会员	AA+	购买	16.27	30.21	5.5%	-	26-04-06	5.742	14.000	2182.20	1.12%	-3.38%	购买	152.39	
128050	钧达转债	109.370	-0.71%	钧达股份	14.41	-1.30%	1.93	14.83*	97.17	12.56%	会员	AA-	购买	10.38	19.28	18.4%	会员	24-12-10	4.422	3.199	2288.40	6.50%	2.85%	购买	121.93	
113030	东风转债	118.770	-1.91%	东风股份 R	7.12	-5.19%	2.24	6.75	105.48	12.60%	会员	AA	购买	4.72	8.78	3.1%	会员	25-12-23	5.458	2.950	1765.33	5.02%	-0.23%	购买	131.37	
123040	乐普转债	157.000	3.43%	乐普医疗 R	44.88	1.77%	10.10	32.19	139.42	12.61%	会员	AA+	购买	22.53	41.85	0.9%	会员	25-01-02	4.485	7.499	9763.62	8.43%	-7.50%	购买	169.61	
113011	光大转债	124.620	-2.98%	光大银行 R	4.16	-5.24%	0.55	3.76	110.64	12.64%	会员	AAA	购买	-	4.89	13.7%	会员	23-03-17	2.685	300.000	83609.31	2.23%	-5.17%	购买	137.26	
128049	华源转债	108.221	-0.71%	华源控股	7.12	-1.79%	1.44	7.42	95.96	12.78%	会员	AA-	购买	5.19	9.65	18.1%	会员	24-11-27	4.386	3.999	267.55	0.61%	1.47%	购买	121.00	
123017	寒锐转债	140.000	-1.96%	寒锐钴业 R	71.32	0.98%	10.37	57.48	124.08	12.83%	会员	AA-	购买	40.24	74.72	2.1%	会员	24-11-20	4.367	4.027	4451.77	7.67%	-5.31%	购买	152.83	
128029	太阳转债	136.110	-1.84%	太阳纸业 R	10.29	-3.83%	1.75	8.55	120.35	13.10%	会员	AA+	购买	5.99	11.12	4.5%	会员	22-12-22	2.452	11.979	1196.85	0.73%	-9.15%	购买	149.21	
113583	益丰转债	135.640	0.44%	益丰药房 R	86.12	1.32%	9.69	71.82	119.91	13.12%	会员	AA	购买	50.27	93.37	3.5%	-	26-05-31	5.893	15.810	18395.99	8.46%	-2.77%	购买	148.76	
128071	合兴转债	116.472	-0.87%	合兴包装	4.40	-2.65%	1.68	4.28	102.80	13.30%	会员	AA	购买	3.00	5.56	11.6%	会员	25-08-15	5.101	5.956	763.22	1.10%	-0.24%	购买	129.77	
110069	瀚蓝转债	135.930	-2.11%	瀚蓝环境 R	24.17	-0.78%	2.77	20.20	119.65	13.61%	会员	AA+	购买	14.14	26.26	5.4%	-	26-04-06	5.742	9.920	878.22	0.64%	-3.13%	购买	149.54	
113534	鼎胜转债	122.730	-1.10%	鼎胜新材	16.49	-1.96%	1.83	15.28*	107.92	13.72%	会员	AA	购买	10.70	19.86	16.8%	会员	25-04-08	4.748	11.986	1873.69	1.27%	-1.40%	购买	136.45	
113553	金牌转债	128.980	-1.99%	金牌厨柜	50.04	-2.06%	3.88	44.14	113.37	13.77%	会员	AA-	购买	30.90	57.38	8.3%	会员	25-12-12	5.427	3.920	520.35	1.02%	-0.65%	购买	142.75	
113568	新春转债	108.300	-0.76%	五洲新春	8.48	-2.08%	1.38	8.91	95.17	13.80%	会员	AA-	购买	6.24	11.58	13.3%	会员	26-03-05	5.655	3.300	670.54	1.87%	2.60%	购买	122.10	
110057	现代转债	115.310	-0.59%	现代制药	10.02	-1.47%	1.33	9.89	101.31	13.82%	会员	AAA	购买	6.92	12.86	15.7%	会员	25-03-31	4.726	16.158	3353.57	1.78%	-0.86%	购买	129.13	
128046	利尔转债	126.700	-0.63%	利尔化学 R	20.70	0.44%	3.15	18.62	111.17	13.97%	会员	AA	购买	13.03	24.21	7.8%	会员	24-10-17	4.274	8.519	2708.13	2.49%	-2.72%	购买	140.67	
113564	天目转债	122.970	-0.89%	天目湖	25.61	-1.54%	3.14	23.80	107.61	14.27%	会员	AA-	购买	16.66	30.94	10.1%	会员	26-02-27	5.638	3.000	985.96	2.67%	0.54%	购买	137.24	
113546	迪贝转债	108.120	-0.52%	迪贝电气	13.32	-1.91%	2.46	14.10	94.47	14.45%	会员	A+	购买	9.87	18.33	13.3%	-	25-10-22	5.288	2.299	1595.57	6.35%	2.22%	购买	122.57	
128051	光华转债	116.097	-0.65%	光华科技	12.90	-1.98%	3.90	12.72*	101.42	14.47%	会员	AA-	购买	8.90	16.54	5.2%	会员	24-12-14	4.433	2.490	921.80	3.18%	-0.12%	购买	130.57	
128034	江银转债	116.000	-4.49%	江阴银行	4.55	-5.60%	0.82	4.50**	101.11	14.73%	会员	AA+	购买	-	5.85	17.8%	会员	24-01-26	3.548	17.582	8621.96	4.21%	-1.74%	购买	130.73	
110034	九州转债	120.760	-1.48%	九州通 R	19.28	-1.63%	1.98	18.32	105.24	14.75%	会员	AA+	购买	12.82	23.82	4.1%	会员	22-01-15	1.518	14.993	2283.09	1.24%	-6.24%	购买	135.51	
110065	淮矿转债	115.980	-2.24%	淮北矿业	9.40	-5.05%	1.02	9.33	100.75	15.12%	会员	AAA	购买	6.53	12.13	13.5%	会员	25-12-22	5.455	27.580	3117.72	0.97%	-0.82%	购买	131.10	
113563	柳药转债	119.590	-0.15%	柳药股份 R	25.42	0.67%	1.96	24.47	103.88	15.12%	会员	AA	购买	17.13	31.81	8.7%	会员	26-01-15	5.521	8.020	1829.12	1.90%	-1.01%	购买	134.71	
110042	航电转债	130.820	-0.14%	中航电子 R	16.10	-4.05%	3.58	14.18	113.54	15.22%	会员	AAA	购买	9.93	18.43	8.5%	会员	23-12-24	3.458	23.947	11449.30	3.66%	-5.16%	购买	146.04	
128019	久立转2	125.020	-0.77%	久立特材 R	8.26	-3.05%	1.99	7.62	108.40	15.33%	会员	AA	购买	5.33	9.91	15.0%	会员	23-11-08	3.332	10.397	2229.21	1.70%	-3.89%	购买	140.35	
110067	华安转债	117.690	-2.70%	华安证券 R	8.82	-3.29%	2.28	8.67	101.73	15.69%	会员	AAA	购买	-	11.27	8.8%	会员	26-03-11	5.671	28.000	21136.92	6.38%	-1.12%	购买	133.38	
123012	万顺转债	115.500	-0.77%	万顺新材	5.29	-1.12%	1.05	5.31	99.62	15.94%	会员	AA-	购买	3.72	6.90	3.6%	会员	24-07-20	4.030	1.293	2186.60	14.49%	-1.03%	购买	131.44	
113544	桃李转债	131.250	1.31%	桃李面包 R	52.68	0.71%	8.81	46.54	113.19	15.96%	会员	AA	购买	32.58	60.50	2.9%	会员	25-09-19	5.197	9.999	2310.73	1.76%	-2.51%	购买	147.21	
113549	白电转债	112.310	1.44%	白云电器	8.59	-0.12%	1.56	8.88	96.73	16.11%	会员	AA	购买	6.22	11.54	22.7%	会员	25-11-14	5.351	8.800	1469.34	1.49%	0.47%	购买	128.42	
110066	盛屯转债	125.000	-1.65%	盛屯矿业 R	5.29	-4.68%	1.32	4.92	107.52	16.26%	会员	AA	购买	3.44	6.40	19.5%	会员	26-03-02	5.647	23.860	7228.42	2.43%	-1.45%	购买	141.26	
123032	万里转债	114.110	-0.43%	万里马	6.75	-2.74%	3.90	6.89	97.97	16.47%	会员	A+	购买	4.82	8.96	8.5%	-	25-10-10	5.255	1.800	2546.85	12.34%	3.05%	购买	130.58	
110052	贵广转债	115.410	-1.15%	贵广网络 R	7.95	-1.12%	1.81	8.04	98.88	16.72%	会员	AA+	购买	5.63	10.45	18.3%	会员	25-03-05	4.655	15.266	784.57	0.44%	0.58%	购买	132.13	
123044	红相转债	120.390	-2.36%	红相股份	19.39	-3.53%	2.91	18.80	103.14	16.72%	会员	AA-	购买	13.16	24.44	8.4%	会员	26-03-11	5.671	5.850	1211.90	1.69%	0.75%	购买	137.11	
113033	利群转债	106.700	-0.23%	利群股份	6.54	1.71%	1.22	7.16	91.34	16.82%	会员	AA	购买	5.01	9.31	32.0%	-	26-03-31	5.726	18.000	2097.76	1.09%	1.39%	购买	123.52	
123036	先导转债	153.810	2.75%	先导智能 R	51.50	2.53%	10.36	39.15	131.55	16.92%	会员	AA	购买	27.41	50.90	2.2%	会员	25-12-10	5.422	9.997	13850.01	9.00%	-5.29%	购买	170.73	
113584	家悦转债	139.420	-1.26%	家家悦 R	45.23	2.01%	8.89	37.97	119.12	17.04%	会员	AA	购买	26.58	49.36	2.3%	-	26-06-04	5.904	6.450	2900.43	3.23%	-3.22%	购买	156.46	
123028	清水转债	108.510	-0.90%	清水源	10.95	-1.97%	1.46	11.84	92.48	17.33%	会员	AA-	购买	8.29	15.39	20.5%	会员	25-06-18	4.942	4.898	239.09	0.45%	2.42%	购买	125.84	
110063	鹰19转债	113.710	-0.79%	山鹰纸业 R	3.19	-3.04%	1.03	3.30	96.67	17.63%	会员	AA+	购买	2.31	4.29	12.7%	会员	25-12-12	5.427	18.598	950.19	0.45%	0.41%	购买	131.34	
113573	纵横转债	109.190	-0.19%	纵横通信 R	17.39	-2.74%	5.13	18.81	92.45	18.11%	会员	A+	购买	13.17	24.45	7.6%	-	26-04-16	5.770	2.700	1527.23	5.16%	2.38%	购买	127.30	
128081	海亮转债	112.000	-0.27%	海亮股份 R	9.22	-3.76%	1.90	9.76	94.47	18.56%	会员	AA	购买	6.83	12.69	17.5%	会员	25-11-21	5.370	31.500	1785.76	0.51%	0.54%	购买	130.56	
110048	福能转债	115.730	-1.97%	福能股份 R	7.92	-1.37%	1.09	8.12	97.54	18.65%	会员	AA+	购买	5.68	10.56	20.3%	会员	24-12-06	4.411	28.300	1233.84	0.37%	-0.37%	购买	134.38	
110041	蒙电转债	112.860	-0.65%	内蒙华电 R	2.68	-1.11%	1.10	2.82	95.04	18.75%	会员	AAA	购买	1.97	3.67	12.0%	会员	23-12-21	3.449	18.729	1021.44	0.48%	-0.68%	购买	131.61	
128042	凯中转债	113.000	0.27%	凯中精密	12.28	-2.92%	2.56	12.94	94.90	19.07%	会员	AA	购买	9.06	16.82	11.7%	会员	24-07-30	4.058	4.158	826.60	1.77%	0.86%	购买	132.07	
127016	鲁泰转债	107.420	-0.73%	鲁泰A R	8.03	-1.95%	0.88	8.91	90.12	19.20%	会员	AA+	购买	6.24	11.58	20.3%	-	26-04-08	5.748	14.000	2557.80	1.70%	1.40%	购买	126.62	
127014	北方转债	111.790	-1.57%	北方国际	8.20	-1.44%	1.26	8.75	93.71	19.29%	会员	AA+	购买	6.12	11.38	9.2%	-	25-10-23	5.290	5.780	523.33	0.80%	0.65%	购买	131.08	
110070	凌钢转债	104.130	-2.45%	凌钢股份 R	2.40	-4.76%	0.86	2.75	87.27	19.32%	会员	AA	购买	1.93	3.58	6.6%	-	26-04-13	5.762	4.400	524.38	1.13%	2.21%	购买	123.45	
128017	金禾转债	130.500	1.56%	金禾实业 R	24.51	-0.97%	3.16	22.42	109.32	19.37%	会员	AA	购买	15.69	29.15	4.4%	会员	23-11-01	3.312	5.998	2980.64	3.80%	-5.17%	购买	149.87	
128063	未来转债	111.644	-1.07%	德尔未来 R	8.04	-2.66%	2.96	8.61	93.38	19.56%	会员	AA-	购买	6.03	11.19	11.7%	会员	25-04-03	4.734	6.299	582.88	0.83%	3.05%	购买	131.20	
123010	博世转债	114.800	-0.66%	博世科	11.79	-2.40%	2.27	12.28*	96.01	19.57%	会员	AA-	购买	8.60	15.96	10.2%	会员	24-07-05	3.989	4.297	202.83	0.41%	-0.56%	购买	134.37	
113576	起步转债	103.500	-0.49%	起步股份	9.11	-2.88%	2.53	10.55	86.35	19.86%	会员	AA-	购买	7.38	13.71	12.0%	-	26-04-09	5.751	5.200	2429.43	4.50%	2.94%	购买	123.36	
128076	金轮转债	105.270	-0.59%	金轮股份	12.95	-1.60%	1.20	14.76	87.74	19.98%	会员	AA-	购买	10.33	19.19	9.4%	-	25-10-14	5.266	2.139	801.61	3.54%	1.78%	购买	125.25	
113032	桐20转债	121.500	-1.22%	桐昆股份 R	14.49	-0.48%	1.35	14.35	100.98	20.32%	会员	AA+	购买	10.04	18.66	8.6%	会员	26-02-27	5.638	23.000	3234.61	1.15%	-1.28%	购买	141.82	
128064	司尔转债	105.408	-0.79%	司尔特 R	5.30	-2.39%	0.98	6.07	87.31	20.73%	会员	AA	购买	4.25	7.89	21.0%	会员	25-04-08	4.748	7.999	530.68	0.63%	1.87%	购买	126.14	
110047	山鹰转债	115.400	-1.51%	山鹰纸业 R	3.19	-3.04%	1.03	3.34	95.51	20.83%	会员	AA+	购买	2.34	4.34	15.7%	会员	24-11-21	4.370	22.993	1418.78	0.53%	0.54%	购买	136.23	
113013	国君转债	128.690	-3.15%	国泰君安 R	20.62	-2.69%	1.32	19.40	106.29	21.07%	会员	AAA	购买	-	25.22	3.8%	会员	23-07-06	2.989	70.000	31908.87	3.50%	-5.69%	购买	149.76	
113574	华体转债	113.960	-0.98%	华体科技	31.95	-3.03%	6.40	33.99	94.00	21.23%	会员	A+	购买	23.79	44.19	4.6%	会员	26-03-30	5.723	2.090	403.32	1.68%	0.38%	购买	135.19	
123014	凯发转债	126.990	-0.93%	凯发电气	8.50	-2.19%	1.99	8.12	104.68	21.31%	会员	A+	购买	5.68	10.56	4.5%	会员	23-07-27	3.047	1.163	20923.76	137.60%	-4.93%	购买	148.30	
128083	新北转债	116.112	-0.85%	新北洋 R	11.14	-1.85%	2.07	11.70	95.21	21.95%	会员	AA	购买	8.19	15.21	11.8%	会员	25-12-12	5.427	8.770	804.20	0.78%	-0.15%	购买	138.06	
110061	川投转债	119.210	-0.36%	川投能源 R	9.68	-1.02%	1.54	9.92	97.58	22.17%	会员	AAA	购买	6.94	12.90	9.4%	会员	25-11-10	5.340	40.000	1210.20	0.25%	-1.35%	购买	141.38	
113542	好客转债	114.000	-1.32%	好莱客	15.18	-1.04%	1.90	16.27	93.30	22.19%	会员	AA	购买	11.39	21.15	13.4%	会员	25-07-31	5.060	6.299	366.35	0.51%	0.23%	购买	136.19	
128095	恩捷转债	140.700	0.13%	恩捷股份 R	74.10	-2.35%	12.55	64.49	114.90	22.45%	会员	AA	购买	45.14	83.84	2.7%	会员	26-02-11	5.595	16.000	7794.90	3.46%	-3.56%	购买	163.15	
113516	苏农转债	111.920	-2.30%	苏农银行 R	5.04	-5.62%	0.77	5.52	91.30	22.58%	会员	AA+	购买	-	7.18	14.2%	会员	24-08-01	4.063	12.887	2112.21	1.47%	0.71%	购买	134.50	
128073	哈尔转债	106.200	-1.09%	哈尔斯	4.95	-3.13%	2.35	5.72	86.54	22.72%	会员	AA-	购买	4.00	7.44	14.8%	会员	24-08-22	4.121	2.998	1693.34	5.28%	2.14%	购买	128.92	
123033	金力转债	113.760	0.03%	金力永磁	38.00	-1.61%	11.88	41.09	92.48	23.01%	会员	AA-	购买	28.76	53.42	2.8%	-	25-10-31	5.312	4.350	5116.75	10.28%	1.35%	购买	136.77	
110064	建工转债	106.510	-1.53%	重庆建工	4.02	-0.50%	0.86	4.65	86.45	23.20%	会员	AA+	购买	3.25	6.04	22.8%	-	25-12-19	5.447	16.600	5104.38	2.86%	2.30%	购买	129.71	
110068	龙净转债	107.570	-1.85%	龙净环保 R	9.52	-1.86%	1.75	10.93	87.10	23.50%	会员	AA+	购买	7.65	14.21	19.7%	会员	26-03-23	5.704	20.000	2575.50	1.19%	1.20%	购买	131.07	
113528	长城转债	105.700	-0.34%	长城科技	20.32	-1.88%	1.85	23.75	85.56	23.54%	会员	AA-	购买	16.62	30.88	17.5%	会员	25-03-01	4.644	6.339	564.83	0.84%	2.38%	购买	129.24	
123007	道氏转债	111.569	0.15%	道氏技术	13.46	0.90%	2.50	14.95*	90.03	23.92%	会员	AA-	购买	10.46	19.43	4.9%	会员	23-12-28	3.468	3.041	865.22	2.54%	-0.07%	购买	135.49	
123042	银河转债	106.550	-0.24%	金银河	20.99	-0.94%	3.12	24.46	85.81	24.17%	会员	A+	购买	17.12	31.80	10.7%	-	26-01-13	5.515	1.670	1225.40	6.86%	1.57%	购买	130.72	
113025	明泰转债	110.320	-1.94%	明泰铝业	9.95	-2.55%	0.86	11.20	88.84	24.18%	会员	AA	购买	7.84	14.56	30.0%	会员	25-04-09	4.751	18.388	4659.18	2.29%	0.91%	购买	134.50	
127017	万青转债	127.010	-2.00%	万年青 R	14.46	-2.03%	2.17	14.16	102.12	24.37%	会员	AA+	购买	9.91	18.41	8.7%	-	26-06-02	5.899	10.000	6100.05	4.76%	-1.20%	购买	151.38	
127006	敖东转债	113.300	-3.41%	吉林敖东 R	18.70	-0.53%	0.96	20.62	90.69	24.93%	会员	AA+	购买	14.43	26.81	11.1%	会员	24-03-13	3.677	24.074	8376.73	3.02%	-1.31%	购买	138.23	
123035	利德转债	123.531	-2.75%	利亚德 R	6.90	-2.54%	2.08	6.98	98.85	24.97%	会员	AA+	购买	4.89	9.07	4.6%	-	25-11-13	5.348	8.000	844.34	0.84%	-1.26%	购买	148.50	
128044	岭南转债	104.900	0.49%	岭南股份	4.96	3.12%	1.62	5.92*	83.78	25.21%	会员	AA	购买	4.14	7.70	8.7%	会员	24-08-14	4.099	6.593	3397.20	4.91%	1.60%	购买	130.11	
128093	百川转债	108.196	-0.37%	百川股份	5.06	-2.13%	1.83	5.87	86.20	25.52%	会员	AA-	购买	4.11	7.63	19.9%	-	26-01-03	5.488	5.199	593.04	1.05%	3.57%	购买	133.72	
113579	健友转债	137.400	2.42%	健友股份 R	60.00	-1.17%	13.57	54.96	109.17	25.86%	会员	AA	购买	38.47	71.45	1.2%	-	26-04-22	5.786	5.030	3230.34	4.73%	-3.20%	购买	163.26	
113505	杭电转债	106.050	-1.82%	杭电股份 R	6.01	-3.06%	1.63	7.14	84.17	26.00%	会员	AA	购买	5.00	9.28	18.1%	会员	24-03-05	3.655	7.499	526.50	0.66%	1.61%	购买	132.05	
128091	新天转债	155.683	-1.73%	新天药业	20.35	-0.44%	3.26	16.49	123.41	26.15%	会员	A+	购买	11.54	21.44	7.4%	-	25-12-30	5.477	1.767	44857.84	159.93%	-4.75%	购买	181.83	
128101	联创转债	122.001	-2.79%	联创电子 R	13.91	-0.93%	5.44	14.48	96.06	27.00%	会员	AA	购买	10.14	18.82	2.3%	会员	26-03-16	5.685	3.000	1205.78	3.23%	-1.04%	购买	149.00	
128026	众兴转债	103.099	-0.30%	众兴菌业	9.28	-3.53%	1.29	11.45	81.05	27.20%	会员	AA-	购买	8.02	14.88	26.9%	会员	23-12-13	3.427	9.195	2107.22	2.22%	2.03%	购买	130.30	
113524	奇精转债	104.720	-0.08%	奇精机械	11.75	3.98%	2.08	14.28	82.28	27.27%	会员	AA	购买	10.00	18.56	14.6%	会员	24-12-14	4.433	3.299	708.71	2.04%	2.77%	购买	131.99	
128015	久其转债	103.623	-1.59%	久其软件	7.71	-4.81%	5.97	9.48*	81.33	27.41%	会员	A+	购买	6.64	12.32	14.2%	会员	23-06-08	2.912	7.796	2391.71	2.94%	2.36%	购买	131.03	
123011	德尔转债	104.649	-0.49%	德尔股份	28.35	-2.81%	1.39	34.54	82.08	27.50%	会员	AA-	购买	24.18	44.90	7.8%	会员	24-07-18	4.025	2.508	1055.21	4.01%	2.90%	购买	132.15	
128070	智能转债	107.330	1.25%	智能自控	7.98	-0.99%	3.52	9.51	83.91	27.91%	会员	A+	购买	-	12.36	8.7%	会员	25-07-02	4.981	2.298	4414.37	17.91%	1.89%	购买	135.24	
110053	苏银转债	111.830	-1.90%	江苏银行 R	6.36	-4.65%	0.53	7.28	87.36	28.01%	会员	AAA	购买	-	9.46	27.2%	会员	25-03-13	4.677	200.000	29121.65	1.30%	1.40%	购买	139.84	
113532	海环转债	106.210	-0.46%	海峡环保	6.36	-2.30%	1.64	7.69	82.70	28.43%	会员	AA	购买	5.38	10.00	16.1%	会员	25-04-01	4.729	4.600	313.99	0.64%	1.33%	购买	134.64	
113017	吉视转债	103.780	-0.70%	吉视传媒 R	2.38	-2.06%	1.06	2.95	80.68	28.63%	会员	AA+	购买	2.06	3.83	21.1%	会员	23-12-27	3.466	15.591	4475.97	2.75%	1.67%	购买	132.41	
123039	开润转债	115.508	0.09%	开润股份	29.78	-1.72%	7.13	33.22	89.64	28.86%	会员	A+	购买	23.25	43.19	3.4%	会员	25-12-25	5.463	2.230	443.10	1.71%	0.95%	购买	144.37	
113519	长久转债	111.160	-0.75%	长久物流	9.54	-1.34%	2.04	11.15	85.56	29.92%	会员	AA	购买	7.80	14.49	13.0%	会员	24-11-07	4.332	6.969	1664.59	2.15%	1.84%	购买	141.08	
127012	招路转债	107.600	-2.18%	招商公路	7.50	-2.72%	0.95	9.09	82.51	30.41%	会员	AAA	购买	6.36	11.82	10.8%	会员	25-03-21	4.699	49.999	2649.35	0.49%	0.12%	购买	138.01	
128056	今飞转债	102.161	-1.03%	今飞凯达	5.23	-1.69%	1.87	6.76	77.37	32.04%	会员	A+	购买	4.73	8.79	18.7%	会员	25-02-28	4.641	3.676	1258.01	3.33%	3.81%	购买	134.20	
110031	航信转债	117.100	-1.45%	航天信息 R	19.22	-2.39%	3.10	21.79*	88.21	32.75%	会员	AAA	购买	15.25	28.33	6.7%	会员	21-06-12	0.923	23.990	4545.58	1.61%	-9.35%	购买	149.85	
113559	永创转债	104.840	-1.00%	永创智能	8.06	-2.07%	2.43	10.32	78.10	34.24%	会员	AA-	购买	7.22	13.42	14.5%	会员	25-12-22	5.455	5.120	498.49	0.92%	2.40%	购买	139.08	
113530	大丰转债	103.530	-1.61%	大丰实业	12.79	-2.37%	2.51	16.64	76.86	34.70%	会员	AA	购买	11.65	21.63	12.3%	会员	25-03-26	4.712	6.298	806.30	1.22%	3.54%	购买	138.23	
110059	浦发转债	104.600	-1.44%	浦发银行 R	11.60	-3.25%	0.59	15.05	77.08	35.70%	会员	AAA	购买	-	19.57	14.7%	会员	25-10-27	5.301	500.000	67989.74	1.29%	2.33%	购买	140.30	
113021	中信转债	108.270	-1.32%	中信银行 R	5.72	-3.38%	0.52	7.22	79.22	36.67%	会员	AAA	购买	-	9.39	14.3%	会员	25-03-03	4.649	400.000	5497.09	0.13%	2.08%	购买	144.94	
113527	维格转债	89.530	-1.28%	锦泓集团	6.86	-2.14%	0.67	10.52	65.21	37.29%	会员	AA	购买	7.36	13.68	43.1%	会员	25-01-23	4.542	7.458	2435.63	3.63%	6.85%	购买	126.82	
123024	岱勒转债	104.670	0.50%	岱勒新材	18.90	0.53%	2.91	24.90	75.90	37.91%	会员	A+	购买	17.43	32.37	13.5%	会员	24-03-21	3.699	2.099	1909.75	8.69%	2.12%	购买	142.58	
128052	凯龙转债	247.000	-6.13%	凯龙股份 R	12.11	-5.69%	2.67	6.77	178.88	38.08%	会员	AA	购买	4.74	8.80	0.7%	会员	24-12-21	4.452	0.322	16299.09	198.72%	-16.02%	购买	285.08	
127011	中鼎转2	110.300	0.91%	中鼎股份 R	9.40	0.97%	1.28	11.79	79.73	38.34%	会员	AA+	购买	8.25	15.33	10.5%	会员	25-03-08	4.663	11.998	1871.19	1.42%	0.96%	购买	148.64	
128033	迪龙转债	102.185	0.16%	雪迪龙	6.50	-1.22%	1.86	8.83*	73.61	38.82%	会员	AA	购买	6.18	11.48	13.2%	会员	23-12-27	3.466	5.198	356.97	0.67%	2.14%	购买	141.00	
110044	广电转债 !	173.880	-1.26%	广电网络 R	8.63	-2.04%	1.69	6.90	125.07	39.03%	会员	AA	购买	4.83	8.97	1.2%	会员	24-06-27	3.967	0.714	11644.56	92.71%	-10.59%	购买	212.91	
128018	时达转债	101.680	-0.80%	新时达	5.39	-2.18%	1.26	7.42*	72.64	39.98%	会员	AA	购买	5.19	9.65	26.4%	会员	23-11-06	3.326	8.822	354.78	0.39%	2.53%	购买	141.66	
113026	核能转债	102.450	-1.21%	中国核电 R	4.53	-2.58%	1.38	6.20	73.06	40.23%	会员	AAA	购买	4.34	8.06	11.1%	会员	25-04-14	4.764	78.000	1779.75	0.22%	1.49%	购买	142.68	
128014	永东转债	104.100	-1.23%	永东股份	9.34	-6.88%	1.93	12.60	74.13	40.43%	会员	AA-	购买	8.82	16.38	9.6%	会员	23-04-17	2.770	3.370	382.37	1.08%	2.48%	购买	144.53	
123004	铁汉转债	101.200	-0.61%	铁汉生态 R	2.85	-1.38%	1.09	3.98*	71.61	41.32%	会员	AA	购买	2.79	5.17	12.5%	会员	23-12-18	3.441	8.332	593.69	0.70%	2.45%	购买	142.52	
